scrambled,xval iterations reported,name,tr_train,tr_test,tr_te,sub,auc
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s18,0.52195
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s19,0.6101
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s20,0.4314
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s21,0.50462
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s22,0.51704
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s23,0.58955
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s24,0.53826
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s25,0.58694
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,2,EX>CM,s26,0.53471
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s01,0.41213
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s03,0.52835
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s04,0.43836
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s05,0.49405
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s06,0.52186
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s07,0.48234
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s08,0.52719
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s09,0.59176
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s10,0.42074
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s12,0.60405
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s13,0.53775
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s14,0.56127
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s15,0.56069
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s16,0.528
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s17,0.4718
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s18,0.54978
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s19,0.45245
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s20,0.48885
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s21,0.53519
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s22,0.396
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s23,0.52835
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s24,0.46616
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s25,0.48971
FALSE,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,3,1,EX>CM,s26,0.57306
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s01,0.53431
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s03,0.49431
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s04,0.49726
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s05,0.52919
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s06,0.50635
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s07,0.53745
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s08,0.49533
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s09,0.49908
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s10,0.47962
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s12,0.51883
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s13,0.48119
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s14,0.4991
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s15,0.5026
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s16,0.51327
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s17,0.50373
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s18,0.51856
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s19,0.51586
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s20,0.46529
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s21,0.52569
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s22,0.46497
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s23,0.52728
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s24,0.50551
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s25,0.4879
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,6,EX>CM,s26,0.50789
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s01,0.51608
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s03,0.48247
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s04,0.50895
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s05,0.49591
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s06,0.47816
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s07,0.518
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s08,0.47447
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s09,0.50822
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s10,0.49864
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s12,0.51247
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s13,0.50215
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s14,0.52487
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s15,0.50173
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s16,0.48223
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s17,0.51188
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s18,0.48442
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s19,0.49095
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s20,0.53194
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s21,0.49634
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s22,0.53308
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s23,0.48221
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s24,0.49219
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s25,0.4921
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,5,EX>CM,s26,0.49445
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s01,0.49908
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s03,0.47434
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s04,0.51336
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s05,0.49109
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s06,0.52557
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s07,0.46106
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s08,0.49865
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s09,0.51336
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s10,0.5027
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s12,0.49087
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s13,0.47803
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s14,0.49365
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s15,0.4782
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s16,0.54526
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s17,0.50208
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s18,0.49134
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s19,0.49271
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s20,0.52571
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s21,0.5064
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s22,0.52435
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s23,0.51537
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s24,0.49124
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s25,0.50672
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,4,EX>CM,s26,0.51008
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s01,0.50993
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s03,0.48015
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s04,0.49854
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s05,0.48666
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s06,0.53196
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s07,0.49531
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s08,0.53408
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s09,0.46562
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s10,0.48806
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s12,0.4923
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s13,0.49884
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s14,0.51886
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s15,0.49436
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s16,0.49237
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s17,0.5004
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s18,0.49774
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s19,0.51428
TRUE,2,scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,4,3,EX>CM,s20,0.47932
