correctsVec,actsVec,actsVec2,desiredsVec,actsOfTrueClass,actsOfFalseClass,actsDifference,guessesVec,signedActs,xval_iter,signedEv,unsignedEv,runsVec,subs
0,0.96538,0.034625,2,0.034625,0.96538,-0.93075,1,-0.46538,1,3.3279,-3.3279,2,17
0,0.91016,0.089843,2,0.089843,0.91016,-0.82031,1,-0.41016,1,2.3156,-2.3156,2,17
0,0.94204,0.057957,2,0.057957,0.94204,-0.88409,1,-0.44204,1,2.7884,-2.7884,2,17
0,0.83384,0.16616,2,0.16616,0.83384,-0.66768,1,-0.33384,1,1.6131,-1.6131,2,17
0,0.69208,0.30792,2,0.30792,0.69208,-0.38417,1,-0.19208,1,0.80988,-0.80988,2,17
0,0.66478,0.33522,2,0.33522,0.66478,-0.32956,1,-0.16478,1,0.68467,-0.68467,2,17
1,0.41225,0.58775,2,0.58775,0.41225,0.1755,2,0.087751,1,-0.35468,0.35468,2,17
1,0.37098,0.62902,2,0.62902,0.37098,0.25804,2,0.12902,1,-0.52801,0.52801,2,17
0,0.58103,0.41897,2,0.41897,0.58103,-0.16205,1,-0.081027,1,0.32699,-0.32699,2,17
0,0.61326,0.38674,2,0.38674,0.61326,-0.22652,1,-0.11326,1,0.46104,-0.46104,2,17
1,0.40694,0.59306,2,0.59306,0.40694,0.18612,2,0.093062,1,-0.37664,0.37664,2,17
0,0.65484,0.34516,2,0.34516,0.65484,-0.30968,1,-0.15484,1,0.64038,-0.64038,2,17
0,0.56141,0.43859,2,0.43859,0.56141,-0.12282,1,-0.061411,1,0.24689,-0.24689,2,17
0,0.60438,0.39562,2,0.39562,0.60438,-0.20875,1,-0.10438,1,0.42373,-0.42373,2,17
0,0.12371,0.87629,1,0.12371,0.87629,-0.75258,2,-0.37629,1,-1.9577,-1.9577,2,17
0,0.095266,0.90473,1,0.095266,0.90473,-0.80947,2,-0.40473,1,-2.251,-2.251,2,17
0,0.074775,0.92523,1,0.074775,0.92523,-0.85045,2,-0.42523,1,-2.5156,-2.5156,2,17
0,0.037209,0.96279,1,0.037209,0.96279,-0.92558,2,-0.46279,1,-3.2533,-3.2533,2,17
0,0.040579,0.95942,1,0.040579,0.95942,-0.91884,2,-0.45942,1,-3.1631,-3.1631,2,17
0,0.035638,0.96436,1,0.035638,0.96436,-0.92872,2,-0.46436,1,-3.298,-3.298,2,17
0,0.047077,0.95292,1,0.047077,0.95292,-0.90585,2,-0.45292,1,-3.0078,-3.0078,2,17
0,0.03976,0.96024,1,0.03976,0.96024,-0.92048,2,-0.46024,1,-3.1843,-3.1843,2,17
0,0.1446,0.8554,1,0.1446,0.8554,-0.7108,2,-0.3554,1,-1.7776,-1.7776,2,17
0,0.80814,0.19186,2,0.19186,0.80814,-0.61627,1,-0.30814,1,1.438,-1.438,2,17
0,0.70194,0.29806,2,0.29806,0.70194,-0.40387,1,-0.20194,1,0.85653,-0.85653,2,17
0,0.90814,0.091858,2,0.091858,0.90814,-0.81628,1,-0.40814,1,2.2912,-2.2912,2,17
0,0.84077,0.15923,2,0.15923,0.84077,-0.68155,1,-0.34077,1,1.664,-1.664,2,17
0,0.81661,0.18339,2,0.18339,0.81661,-0.63322,1,-0.31661,1,1.4936,-1.4936,2,17
0,0.71176,0.28824,2,0.28824,0.71176,-0.42352,1,-0.21176,1,0.90396,-0.90396,2,17
0,0.78706,0.21294,2,0.21294,0.78706,-0.57411,1,-0.28706,1,1.3073,-1.3073,2,17
0,0.75973,0.24027,2,0.24027,0.75973,-0.51946,1,-0.25973,1,1.1512,-1.1512,2,17
0,0.75904,0.24096,2,0.24096,0.75904,-0.51808,1,-0.25904,1,1.1474,-1.1474,2,17
0,0.87768,0.12232,2,0.12232,0.87768,-0.75536,1,-0.37768,1,1.9706,-1.9706,2,17
0,0.49571,0.50429,1,0.49571,0.50429,-0.0085808,2,-0.0042904,1,-0.017162,-0.017162,2,17
1,0.56213,0.43787,1,0.56213,0.43787,0.12426,1,0.062132,1,0.24982,0.24982,2,17
0,0.46644,0.53356,1,0.46644,0.53356,-0.067123,2,-0.033562,1,-0.13445,-0.13445,2,17
0,0.4633,0.5367,1,0.4633,0.5367,-0.073391,2,-0.036695,1,-0.14705,-0.14705,2,17
1,0.60065,0.39935,1,0.60065,0.39935,0.20131,1,0.10065,1,0.40819,0.40819,2,17
1,0.52641,0.47359,1,0.52641,0.47359,0.052822,1,0.026411,1,0.10574,0.10574,2,17
1,0.77117,0.22883,1,0.77117,0.22883,0.54234,1,0.27117,1,1.2149,1.2149,2,17
0,0.1789,0.8211,1,0.1789,0.8211,-0.6422,2,-0.3211,1,-1.5238,-1.5238,2,17
0,0.99465,0.0053457,2,0.0053457,0.99465,-0.98931,1,-0.49465,1,5.2261,-5.2261,2,17
0,0.98797,0.012027,2,0.012027,0.98797,-0.97595,1,-0.48797,1,4.4085,-4.4085,2,17
0,0.99137,0.0086329,2,0.0086329,0.99137,-0.98273,1,-0.49137,1,4.7435,-4.7435,2,17
0,0.9972,0.0027982,2,0.0027982,0.9972,-0.9944,1,-0.4972,1,5.876,-5.876,2,17
0,0.99487,0.0051304,2,0.0051304,0.99487,-0.98974,1,-0.49487,1,5.2674,-5.2674,2,17
0,0.99419,0.0058146,2,0.0058146,0.99419,-0.98837,1,-0.49419,1,5.1416,-5.1416,2,17
0,0.98749,0.012507,2,0.012507,0.98749,-0.97499,1,-0.48749,1,4.3689,-4.3689,2,17
0,0.98156,0.018437,2,0.018437,0.98156,-0.96313,1,-0.48156,1,3.9748,-3.9748,2,17
0,0.96618,0.033817,2,0.033817,0.96618,-0.93237,1,-0.46618,1,3.3524,-3.3524,2,17
0,0.98132,0.018679,2,0.018679,0.98132,-0.96264,1,-0.48132,1,3.9615,-3.9615,2,17
1,0.025838,0.97416,2,0.97416,0.025838,0.94832,2,0.47416,1,-3.6297,3.6297,2,17
1,0.066785,0.93322,2,0.93322,0.066785,0.86643,2,0.43322,1,-2.6372,2.6372,2,17
1,0.078949,0.92105,2,0.92105,0.078949,0.8421,2,0.42105,1,-2.4567,2.4567,2,17
1,0.10035,0.89965,2,0.89965,0.10035,0.7993,2,0.39965,1,-2.1934,2.1934,2,17
1,0.081538,0.91846,2,0.91846,0.081538,0.83692,2,0.41846,1,-2.4216,2.4216,2,17
1,0.057926,0.94207,2,0.94207,0.057926,0.88415,2,0.44207,1,-2.7889,2.7889,2,17
1,0.25856,0.74144,2,0.74144,0.25856,0.48287,2,0.24144,1,-1.0535,1.0535,2,17
1,0.13792,0.86208,2,0.86208,0.13792,0.72416,2,0.36208,1,-1.8327,1.8327,2,17
1,0.28762,0.71238,2,0.71238,0.28762,0.42475,2,0.21238,1,-0.90696,0.90696,2,17
1,0.05643,0.94357,2,0.94357,0.05643,0.88714,2,0.44357,1,-2.8167,2.8167,2,17
1,0.95315,0.046847,1,0.95315,0.046847,0.90631,1,0.45315,1,3.0129,3.0129,2,17
1,0.90977,0.090229,1,0.90977,0.090229,0.81954,1,0.40977,1,2.3108,2.3108,2,17
1,0.84631,0.15369,1,0.84631,0.15369,0.69263,1,0.34631,1,1.706,1.706,2,17
1,0.90216,0.09784,1,0.90216,0.09784,0.80432,1,0.40216,1,2.2215,2.2215,2,17
1,0.74781,0.25219,1,0.74781,0.25219,0.49563,1,0.24781,1,1.087,1.087,2,17
1,0.77004,0.22996,1,0.77004,0.22996,0.54009,1,0.27004,1,1.2086,1.2086,2,17
1,0.87382,0.12618,1,0.87382,0.12618,0.74765,1,0.37382,1,1.9352,1.9352,2,17
1,0.51666,0.48334,1,0.51666,0.48334,0.033318,1,0.016659,1,0.066661,0.066661,2,17
1,0.5776,0.4224,1,0.5776,0.4224,0.15521,1,0.077604,1,0.31295,0.31295,2,17
1,0.5024,0.4976,1,0.5024,0.4976,0.0047946,1,0.0023973,1,0.0095892,0.0095892,2,17
0,0.36384,0.63616,1,0.36384,0.63616,-0.27233,2,-0.13616,1,-0.55875,-0.55875,2,17
1,0.50934,0.49066,1,0.50934,0.49066,0.018677,1,0.0093383,1,0.037358,0.037358,2,17
1,0.57291,0.42709,1,0.57291,0.42709,0.14581,1,0.072907,1,0.29372,0.29372,2,17
1,0.84166,0.15834,1,0.84166,0.15834,0.68332,1,0.34166,1,1.6706,1.6706,2,17
1,0.89952,0.10048,1,0.89952,0.10048,0.79905,1,0.39952,1,2.1919,2.1919,2,17
1,0.76827,0.23173,1,0.76827,0.23173,0.53654,1,0.26827,1,1.1986,1.1986,2,17
1,0.66569,0.33431,1,0.66569,0.33431,0.33137,1,0.16569,1,0.68874,0.68874,2,17
0,0.72197,0.27803,2,0.27803,0.72197,-0.44393,1,-0.22197,1,0.95423,-0.95423,2,17
0,0.67582,0.32418,2,0.32418,0.67582,-0.35165,1,-0.17582,1,0.73465,-0.73465,2,17
0,0.76596,0.23404,2,0.23404,0.76596,-0.53191,1,-0.26596,1,1.1856,-1.1856,2,17
0,0.62242,0.37758,2,0.37758,0.62242,-0.24485,1,-0.12242,1,0.49985,-0.49985,2,17
1,0.4199,0.5801,2,0.5801,0.4199,0.1602,2,0.080102,1,-0.32319,0.32319,2,17
0,0.62381,0.37619,2,0.37619,0.62381,-0.24762,1,-0.12381,1,0.50574,-0.50574,2,17
0,0.75459,0.24541,2,0.24541,0.75459,-0.50917,1,-0.25459,1,1.1232,-1.1232,2,17
1,0.48944,0.51056,2,0.51056,0.48944,0.021113,2,0.010557,1,-0.042233,0.042233,2,17
1,0.41338,0.58662,2,0.58662,0.41338,0.17325,2,0.086624,1,-0.35003,0.35003,2,17
0,0.78276,0.21724,2,0.21724,0.78276,-0.56552,1,-0.28276,1,1.2818,-1.2818,2,17
0,0.3732,0.6268,1,0.3732,0.6268,-0.25359,2,-0.1268,1,-0.5185,-0.5185,2,17
0,0.2577,0.7423,1,0.2577,0.7423,-0.48459,2,-0.2423,1,-1.0579,-1.0579,2,17
1,0.60114,0.39886,1,0.60114,0.39886,0.20229,1,0.10114,1,0.41023,0.41023,2,17
0,0.27089,0.72911,1,0.27089,0.72911,-0.45823,2,-0.22911,1,-0.99013,-0.99013,2,17
0,0.17884,0.82116,1,0.17884,0.82116,-0.64232,2,-0.32116,1,-1.5242,-1.5242,2,17
0,0.37131,0.62869,1,0.37131,0.62869,-0.25739,2,-0.12869,1,-0.52661,-0.52661,2,17
1,0.53309,0.46691,1,0.53309,0.46691,0.066177,1,0.033088,1,0.13255,0.13255,2,17
0,0.20641,0.79359,1,0.20641,0.79359,-0.58718,2,-0.29359,1,-1.3467,-1.3467,2,17
1,0.25799,0.74201,2,0.74201,0.25799,0.48403,2,0.24201,1,-1.0565,1.0565,2,17
1,0.1806,0.8194,2,0.8194,0.1806,0.6388,2,0.3194,1,-1.5123,1.5123,2,17
1,0.16288,0.83712,2,0.83712,0.16288,0.67424,2,0.33712,1,-1.637,1.637,2,17
1,0.10839,0.89161,2,0.89161,0.10839,0.78323,2,0.39161,1,-2.1073,2.1073,2,17
1,0.13777,0.86223,2,0.86223,0.13777,0.72446,2,0.36223,1,-1.8339,1.8339,2,17
1,0.19197,0.80803,2,0.80803,0.19197,0.61605,2,0.30803,1,-1.4372,1.4372,2,17
1,0.18745,0.81255,2,0.81255,0.18745,0.62509,2,0.31255,1,-1.4666,1.4666,2,17
1,0.14443,0.85557,2,0.85557,0.14443,0.71115,2,0.35557,1,-1.779,1.779,2,17
1,0.1374,0.8626,2,0.8626,0.1374,0.7252,2,0.3626,1,-1.837,1.837,2,17
1,0.25704,0.74296,2,0.74296,0.25704,0.48591,2,0.24296,1,-1.0614,1.0614,2,17
1,0.79793,0.20207,1,0.79793,0.20207,0.59586,1,0.29793,1,1.3734,1.3734,2,17
1,0.94114,0.05886,1,0.94114,0.05886,0.88228,1,0.44114,1,2.7719,2.7719,2,17
1,0.92882,0.071179,1,0.92882,0.071179,0.85764,1,0.42882,1,2.5687,2.5687,2,17
1,0.96855,0.031453,1,0.96855,0.031453,0.93709,1,0.46855,1,3.4273,3.4273,2,17
1,0.92473,0.075273,1,0.92473,0.075273,0.84945,1,0.42473,1,2.5084,2.5084,2,17
1,0.93928,0.060716,1,0.93928,0.060716,0.87857,1,0.43928,1,2.7389,2.7389,2,17
1,0.97916,0.020841,1,0.97916,0.020841,0.95832,1,0.47916,1,3.8498,3.8498,2,17
1,0.98462,0.015384,1,0.98462,0.015384,0.96923,1,0.48462,1,4.1589,4.1589,2,17
1,0.94154,0.058458,1,0.94154,0.058458,0.88308,1,0.44154,1,2.7792,2.7792,2,17
1,0.94665,0.053349,1,0.94665,0.053349,0.8933,1,0.44665,1,2.8761,2.8761,2,17
1,0.95448,0.045521,1,0.95448,0.045521,0.90896,1,0.45448,1,3.043,3.043,2,17
1,0.94076,0.059239,1,0.94076,0.059239,0.88152,1,0.44076,1,2.7651,2.7651,2,17
1,0.96016,0.039838,1,0.96016,0.039838,0.92032,1,0.46016,1,3.1823,3.1823,2,17
1,0.94286,0.057142,1,0.94286,0.057142,0.88572,1,0.44286,1,2.8034,2.8034,2,17
1,0.97172,0.028279,1,0.97172,0.028279,0.94344,1,0.47172,1,3.5369,3.5369,2,17
1,0.95523,0.044767,1,0.95523,0.044767,0.91047,1,0.45523,1,3.0605,3.0605,2,17
1,0.95362,0.046377,1,0.95362,0.046377,0.90725,1,0.45362,1,3.0235,3.0235,2,17
0,0.51919,0.48081,2,0.48081,0.51919,-0.038386,1,-0.019193,1,0.076809,-0.076809,2,17
1,0.24008,0.75992,2,0.75992,0.24008,0.51985,2,0.25992,1,-1.1523,1.1523,2,17
1,0.39066,0.60934,2,0.60934,0.39066,0.21868,2,0.10934,1,-0.44454,0.44454,2,17
1,0.30761,0.69239,2,0.69239,0.30761,0.38477,2,0.19239,1,-0.8113,0.8113,2,17
1,0.23939,0.76061,2,0.76061,0.23939,0.52122,2,0.26061,1,-1.156,1.156,2,17
1,0.24356,0.75644,2,0.75644,0.24356,0.51287,2,0.25644,1,-1.1332,1.1332,2,17
1,0.46447,0.53553,2,0.53553,0.46447,0.07106,2,0.03553,1,-0.14236,0.14236,2,17
1,0.40353,0.59647,2,0.59647,0.40353,0.19293,2,0.096466,1,-0.39076,0.39076,2,17
1,0.38252,0.61748,2,0.61748,0.38252,0.23495,2,0.11748,1,-0.47885,0.47885,2,17
1,0.38109,0.61891,2,0.61891,0.38109,0.23782,2,0.11891,1,-0.48493,0.48493,2,17
0,0.38785,0.61215,1,0.38785,0.61215,-0.2243,2,-0.11215,1,-0.45635,-0.45635,2,17
0,0.18363,0.81637,1,0.18363,0.81637,-0.63274,2,-0.31637,1,-1.4919,-1.4919,2,17
0,0.17147,0.82853,1,0.17147,0.82853,-0.65705,2,-0.32853,1,-1.5752,-1.5752,2,17
0,0.10335,0.89665,1,0.10335,0.89665,-0.79331,2,-0.39665,1,-2.1606,-2.1606,2,17
0,0.049528,0.95047,1,0.049528,0.95047,-0.90094,2,-0.45047,1,-2.9544,-2.9544,2,17
0,0.13919,0.86081,1,0.13919,0.86081,-0.72162,2,-0.36081,1,-1.822,-1.822,2,17
0,0.12135,0.87865,1,0.12135,0.87865,-0.75731,2,-0.37865,1,-1.9797,-1.9797,2,17
0,0.056742,0.94326,1,0.056742,0.94326,-0.88652,2,-0.44326,1,-2.8108,-2.8108,2,17
0,0.20298,0.79702,1,0.20298,0.79702,-0.59404,2,-0.29702,1,-1.3678,-1.3678,2,17
1,0.32775,0.67225,2,0.67225,0.32775,0.34451,2,0.17225,1,-0.71839,0.71839,2,17
1,0.36486,0.63514,2,0.63514,0.36486,0.27029,2,0.13514,1,-0.55435,0.55435,2,17
1,0.33612,0.66388,2,0.66388,0.33612,0.32776,2,0.16388,1,-0.68064,0.68064,2,17
1,0.34167,0.65833,2,0.65833,0.34167,0.31666,2,0.15833,1,-0.65586,0.65586,2,17
1,0.37085,0.62915,2,0.62915,0.37085,0.25831,2,0.12915,1,-0.52859,0.52859,2,17
1,0.45366,0.54634,2,0.54634,0.45366,0.09268,2,0.04634,1,-0.18589,0.18589,2,17
0,0.73906,0.26094,2,0.26094,0.73906,-0.47812,1,-0.23906,1,1.0411,-1.0411,2,17
0,0.55443,0.44557,2,0.44557,0.55443,-0.10886,1,-0.054431,1,0.21859,-0.21859,2,17
1,0.27117,0.72883,2,0.72883,0.27117,0.45766,2,0.22883,1,-0.98869,0.98869,2,17
1,0.38084,0.61916,2,0.61916,0.38084,0.23831,2,0.11916,1,-0.48597,0.48597,2,17
1,0.61676,0.38324,1,0.61676,0.38324,0.23352,1,0.11676,1,0.47582,0.47582,2,17
0,0.40669,0.59331,1,0.40669,0.59331,-0.18662,2,-0.093309,1,-0.37766,-0.37766,2,17
1,0.82232,0.17768,1,0.82232,0.17768,0.64464,1,0.32232,1,1.5321,1.5321,2,17
1,0.82367,0.17633,1,0.82367,0.17633,0.64735,1,0.32367,1,1.5414,1.5414,2,17
0,0.29659,0.70341,1,0.29659,0.70341,-0.40681,2,-0.20341,1,-0.86357,-0.86357,2,17
1,0.59846,0.40154,1,0.59846,0.40154,0.19692,1,0.098462,1,0.39906,0.39906,2,17
1,0.76576,0.23424,1,0.76576,0.23424,0.53152,1,0.26576,1,1.1845,1.1845,2,17
0,0.28821,0.71179,1,0.28821,0.71179,-0.42357,2,-0.21179,1,-0.90408,-0.90408,2,17
1,0.3796,0.6204,2,0.6204,0.3796,0.2408,2,0.1204,1,-0.49126,0.49126,2,17
1,0.37702,0.62298,2,0.62298,0.37702,0.24596,2,0.12298,1,-0.50222,0.50222,2,17
1,0.20012,0.79988,2,0.79988,0.20012,0.59975,2,0.29988,1,-1.3855,1.3855,2,17
1,0.18938,0.81062,2,0.81062,0.18938,0.62124,2,0.31062,1,-1.454,1.454,2,17
1,0.49139,0.50861,2,0.50861,0.49139,0.017221,2,0.0086107,1,-0.034446,0.034446,2,17
0,0.51402,0.48598,2,0.48598,0.51402,-0.028045,1,-0.014023,1,0.056105,-0.056105,2,17
0,0.54474,0.45526,2,0.45526,0.54474,-0.089478,1,-0.044739,1,0.17944,-0.17944,2,17
1,0.23381,0.76619,2,0.76619,0.23381,0.53239,2,0.26619,1,-1.1869,1.1869,2,17
0,0.77847,0.22153,2,0.22153,0.77847,-0.55694,1,-0.27847,1,1.2568,-1.2568,2,17
1,0.14056,0.85944,2,0.85944,0.14056,0.71888,2,0.35944,1,-1.8106,1.8106,2,17
0,0.046244,0.95376,1,0.046244,0.95376,-0.90751,2,-0.45376,1,-3.0265,-3.0265,2,17
0,0.019821,0.98018,1,0.019821,0.98018,-0.96036,2,-0.48018,1,-3.901,-3.901,2,17
0,0.0027482,0.99725,1,0.0027482,0.99725,-0.9945,2,-0.49725,1,-5.8941,-5.8941,2,17
0,0.019637,0.98036,1,0.019637,0.98036,-0.96073,2,-0.48036,1,-3.9105,-3.9105,2,17
0,0.002122,0.99788,1,0.002122,0.99788,-0.99576,2,-0.49788,1,-6.1533,-6.1533,2,17
0,0.05424,0.94576,1,0.05424,0.94576,-0.89152,2,-0.44576,1,-2.8586,-2.8586,2,17
0,0.78713,0.21287,2,0.21287,0.78713,-0.57427,1,-0.28713,1,1.3077,-1.3077,2,17
0,0.80555,0.19445,2,0.19445,0.80555,-0.61109,1,-0.30555,1,1.4213,-1.4213,2,17
0,0.74337,0.25663,2,0.25663,0.74337,-0.48673,1,-0.24337,1,1.0635,-1.0635,2,17
0,0.85803,0.14197,2,0.14197,0.85803,-0.71606,1,-0.35803,1,1.799,-1.799,2,17
0,0.86162,0.13838,2,0.13838,0.86162,-0.72324,1,-0.36162,1,1.8288,-1.8288,2,17
0,0.73147,0.26853,2,0.26853,0.73147,-0.46294,1,-0.23147,1,1.0021,-1.0021,2,17
0,0.76551,0.23449,2,0.23449,0.76551,-0.53101,1,-0.26551,1,1.1831,-1.1831,2,17
0,0.91871,0.08129,2,0.08129,0.91871,-0.83742,1,-0.41871,1,2.425,-2.425,2,17
0,0.9432,0.056803,2,0.056803,0.9432,-0.88639,1,-0.4432,1,2.8097,-2.8097,2,17
0,0.8525,0.1475,2,0.1475,0.8525,-0.70501,1,-0.3525,1,1.7544,-1.7544,2,17
0,0.9867,0.013296,2,0.013296,0.9867,-0.97341,1,-0.4867,1,4.3069,-4.3069,2,17
0,0.98869,0.011314,2,0.011314,0.98869,-0.97737,1,-0.48869,1,4.4704,-4.4704,2,17
0,0.99381,0.0061854,2,0.0061854,0.99381,-0.98763,1,-0.49381,1,5.0794,-5.0794,2,17
0,0.99566,0.0043445,2,0.0043445,0.99566,-0.99131,1,-0.49566,1,5.4345,-5.4345,2,17
0,0.99335,0.0066457,2,0.0066457,0.99335,-0.98671,1,-0.49335,1,5.0071,-5.0071,2,17
0,0.98328,0.016723,2,0.016723,0.98328,-0.96655,1,-0.48328,1,4.0741,-4.0741,2,17
0,0.98725,0.01275,2,0.01275,0.98725,-0.9745,1,-0.48725,1,4.3494,-4.3494,2,17
0,0.99558,0.004416,2,0.004416,0.99558,-0.99117,1,-0.49558,1,5.4181,-5.4181,2,17
0,0.99537,0.004627,2,0.004627,0.99537,-0.99075,1,-0.49537,1,5.3712,-5.3712,2,17
0,0.99355,0.0064457,2,0.0064457,0.99355,-0.98711,1,-0.49355,1,5.0379,-5.0379,2,17
1,0.035631,0.96437,2,0.96437,0.035631,0.92874,2,0.46437,1,-3.2983,3.2983,2,17
1,0.031944,0.96806,2,0.96806,0.031944,0.93611,2,0.46806,1,-3.4113,3.4113,2,17
1,0.014195,0.9858,2,0.9858,0.014195,0.97161,2,0.4858,1,-4.2405,4.2405,2,17
1,0.011136,0.98886,2,0.98886,0.011136,0.97773,2,0.48886,1,-4.4864,4.4864,2,17
1,0.022623,0.97738,2,0.97738,0.022623,0.95475,2,0.47738,1,-3.7659,3.7659,2,17
1,0.019586,0.98041,2,0.98041,0.019586,0.96083,2,0.48041,1,-3.9131,3.9131,2,17
1,0.031598,0.9684,2,0.9684,0.031598,0.9368,2,0.4684,1,-3.4226,3.4226,2,17
1,0.089369,0.91063,2,0.91063,0.089369,0.82126,2,0.41063,1,-2.3214,2.3214,2,17
1,0.056275,0.94372,2,0.94372,0.056275,0.88745,2,0.44372,1,-2.8196,2.8196,2,17
1,0.083247,0.91675,2,0.91675,0.083247,0.83351,2,0.41675,1,-2.399,2.399,2,17
1,0.70394,0.29606,1,0.70394,0.29606,0.40789,1,0.20394,1,0.86614,0.86614,2,17
1,0.72303,0.27697,1,0.72303,0.27697,0.44606,1,0.22303,1,0.95953,0.95953,2,17
1,0.79974,0.20026,1,0.79974,0.20026,0.59948,1,0.29974,1,1.3847,1.3847,2,17
1,0.85798,0.14202,1,0.85798,0.14202,0.71597,1,0.35798,1,1.7986,1.7986,2,17
1,0.80567,0.19433,1,0.80567,0.19433,0.61133,1,0.30567,1,1.4221,1.4221,2,17
1,0.74494,0.25506,1,0.74494,0.25506,0.48989,1,0.24494,1,1.0718,1.0718,2,17
0,0.47628,0.52372,1,0.47628,0.52372,-0.047433,2,-0.023717,1,-0.094938,-0.094938,2,17
1,0.72782,0.27218,1,0.72782,0.27218,0.45564,1,0.22782,1,0.9836,0.9836,2,17
1,0.78072,0.21928,1,0.78072,0.21928,0.56144,1,0.28072,1,1.2699,1.2699,2,17
0,0.74454,0.25546,2,0.25546,0.74454,-0.48907,1,-0.24454,1,1.0697,-1.0697,2,17
0,0.5888,0.4112,2,0.4112,0.5888,-0.17761,1,-0.088803,1,0.35902,-0.35902,2,17
0,0.63634,0.36366,2,0.36366,0.63634,-0.27268,1,-0.13634,1,0.55951,-0.55951,2,17
1,0.49737,0.50263,2,0.50263,0.49737,0.0052532,2,0.0026266,1,-0.010507,0.010507,2,17
0,0.63204,0.36796,2,0.36796,0.63204,-0.26408,1,-0.13204,1,0.54099,-0.54099,2,17
0,0.67513,0.32487,2,0.32487,0.67513,-0.35026,1,-0.17513,1,0.73147,-0.73147,2,17
1,0.40469,0.59531,2,0.59531,0.40469,0.19061,2,0.095307,1,-0.38595,0.38595,2,17
0,0.62852,0.37148,2,0.37148,0.62852,-0.25704,1,-0.12852,1,0.52587,-0.52587,2,17
1,0.34914,0.65086,2,0.65086,0.34914,0.30173,2,0.15086,1,-0.62284,0.62284,2,17
0,0.83645,0.16355,2,0.16355,0.83645,-0.6729,1,-0.33645,1,1.6321,-1.6321,2,17
1,0.87275,0.12725,1,0.87275,0.12725,0.7455,1,0.37275,1,1.9255,1.9255,2,17
1,0.82628,0.17372,1,0.82628,0.17372,0.65256,1,0.32628,1,1.5595,1.5595,2,17
1,0.94843,0.051568,1,0.94843,0.051568,0.89686,1,0.44843,1,2.9119,2.9119,2,17
1,0.92433,0.075667,1,0.92433,0.075667,0.84867,1,0.42433,1,2.5027,2.5027,2,17
1,0.79119,0.20881,1,0.79119,0.20881,0.58239,1,0.29119,1,1.3321,1.3321,2,17
1,0.91304,0.086963,1,0.91304,0.086963,0.82607,1,0.41304,1,2.3513,2.3513,2,17
1,0.97981,0.020191,1,0.97981,0.020191,0.95962,1,0.47981,1,3.8821,3.8821,2,17
1,0.62075,0.37925,1,0.62075,0.37925,0.2415,1,0.12075,1,0.49273,0.49273,2,17
1,0.15701,0.84299,2,0.84299,0.15701,0.68598,2,0.34299,1,-1.6806,1.6806,2,17
1,0.42563,0.57437,2,0.57437,0.42563,0.14873,2,0.074366,1,-0.29969,0.29969,2,17
1,0.19963,0.80037,2,0.80037,0.19963,0.60074,2,0.30037,1,-1.3886,1.3886,2,17
1,0.19031,0.80969,2,0.80969,0.19031,0.61939,2,0.30969,1,-1.448,1.448,2,17
1,0.18921,0.81079,2,0.81079,0.18921,0.62159,2,0.31079,1,-1.4552,1.4552,2,17
1,0.34721,0.65279,2,0.65279,0.34721,0.30558,2,0.15279,1,-0.63132,0.63132,2,17
1,0.48874,0.51126,2,0.51126,0.48874,0.022528,2,0.011264,1,-0.045064,0.045064,2,17
1,0.31615,0.68385,2,0.68385,0.31615,0.3677,2,0.18385,1,-0.77153,0.77153,2,17
1,0.2682,0.7318,2,0.7318,0.2682,0.4636,2,0.2318,1,-1.0038,1.0038,2,17
1,0.22876,0.77124,2,0.77124,0.22876,0.54248,2,0.27124,1,-1.2153,1.2153,2,17
0,0.18566,0.81434,1,0.18566,0.81434,-0.62867,2,-0.31434,1,-1.4784,-1.4784,2,17
0,0.24308,0.75692,1,0.24308,0.75692,-0.51383,2,-0.25692,1,-1.1359,-1.1359,2,17
0,0.38355,0.61645,1,0.38355,0.61645,-0.23291,2,-0.11645,1,-0.47453,-0.47453,2,17
0,0.48962,0.51038,1,0.48962,0.51038,-0.020761,2,-0.010381,1,-0.041528,-0.041528,2,17
0,0.41861,0.58139,1,0.41861,0.58139,-0.16277,2,-0.081387,1,-0.32847,-0.32847,2,17
1,0.58694,0.41306,1,0.58694,0.41306,0.17388,1,0.08694,1,0.35133,0.35133,2,17
1,0.88008,0.11992,1,0.88008,0.11992,0.76017,1,0.38008,1,1.9932,1.9932,2,17
0,0.25497,0.74503,1,0.25497,0.74503,-0.49006,2,-0.24503,1,-1.0723,-1.0723,2,17
0,0.86216,0.13784,2,0.13784,0.86216,-0.72433,1,-0.36216,1,1.8334,-1.8334,2,17
0,0.75125,0.24875,2,0.24875,0.75125,-0.5025,1,-0.25125,1,1.1053,-1.1053,2,17
0,0.74463,0.25537,2,0.25537,0.74463,-0.48926,1,-0.24463,1,1.0702,-1.0702,2,17
0,0.8964,0.1036,2,0.1036,0.8964,-0.79279,1,-0.3964,1,2.1578,-2.1578,2,17
0,0.89057,0.10943,2,0.10943,0.89057,-0.78114,1,-0.39057,1,2.0966,-2.0966,2,17
0,0.73735,0.26265,2,0.26265,0.73735,-0.47471,1,-0.23735,1,1.0323,-1.0323,2,17
0,0.66236,0.33764,2,0.33764,0.66236,-0.32471,1,-0.16236,1,0.67382,-0.67382,2,17
