name,mean_auc,sem_auc,subNo,auc,xvalIterReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s13,0.47899,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s14,0.42152,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s15,0.50293,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s16,0.5225,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s17,0.4984,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s18,0.48047,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s19,0.48867,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s20,0.50467,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s21,0.46615,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s22,0.49848,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s23,0.52785,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s24,0.47785,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s25,0.52497,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.49672,0.0069641,s26,0.49531,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s01,0.45868,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s03,0.39533,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s04,0.49943,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s05,0.48277,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s06,0.53907,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s07,0.45342,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s08,0.4549,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s09,0.44074,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s10,0.4667,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s12,0.46559,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s13,0.46615,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s14,0.52033,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s15,0.5245,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s16,0.5053,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s17,0.46833,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s18,0.50295,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s19,0.47173,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s20,0.47566,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s21,0.48256,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s22,0.52248,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s23,0.42189,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s24,0.46094,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s25,0.52054,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblAngMask_mel101714.mat,0.48069,0.0074111,s26,0.53643,2,hit;cr,0;0;0;0;1;2;3;4,rblAngMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s01,0.4717,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s03,0.46219,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s04,0.48938,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s05,0.54492,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s06,0.46358,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s07,0.51,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s08,0.47776,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s09,0.50415,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s10,0.49265,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s12,0.56698,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s13,0.58231,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s14,0.51393,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s15,0.48058,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s16,0.4631,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s17,0.48858,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s18,0.47533,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s19,0.57513,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s20,0.36355,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s21,0.42773,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s22,0.49407,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s23,0.4169,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s24,0.52066,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s25,0.52258,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirblSplMask_mel101714.mat,0.49241,0.010105,s26,0.51002,2,hit;cr,0;0;0;0;1;2;3;4,rblSplMask_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s01,0.57285,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s03,0.49992,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s04,0.51282,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s05,0.44558,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s06,0.50012,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s07,0.50309,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s08,0.53242,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s09,0.48,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s10,0.51153,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s12,0.48959,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s13,0.58349,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s14,0.46602,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s15,0.57992,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s16,0.4547,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s17,0.49363,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s18,0.50313,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s19,0.46309,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirmtlMask_hipPhgAmg_mel101714.mat,0.5044,0.0082591,s20,0.56335,2,hit;cr,0;0;0;0;1;2;3;4,rmtlMask_hipPhgAmg_mel101714.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0
