name,mean_auc,sem_auc,subNo,auc,xvalIterReported,runsReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s14,0.72331,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s15,0.64731,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s16,0.51261,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s17,0.50372,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s18,0.61824,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s19,0.60733,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s20,0.49341,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s21,0.59165,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s22,0.74419,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s23,0.66988,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s24,0.42625,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s25,0.60941,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.60432,0.019405,s26,0.56041,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;0;1;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s01,0.47675,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s03,0.47755,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s04,0.54093,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s05,0.54419,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s06,0.60049,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s07,0.51951,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s08,0.51652,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s09,0.61959,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s10,0.36236,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
