name,mean_auc,sem_auc,subNo,auc,xvalIterReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test,sweep ,sameTrs,trainTr3
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirleftAngMask_tbm112514.mat,0.59577,0.01558,s19,0.62857,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirleftAngMask_tbm112514.mat,0.59577,0.01558,s20,0.61819,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirleftAngMask_tbm112514.mat,0.59577,0.01558,s21,0.49598,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirleftAngMask_tbm112514.mat,0.59577,0.01558,s22,0.66526,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirleftAngMask_tbm112514.mat,0.59577,0.01558,s23,0.60583,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirleftAngMask_tbm112514.mat,0.59577,0.01558,s24,0.4846,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirleftAngMask_tbm112514.mat,0.59577,0.01558,s25,0.63148,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirleftAngMask_tbm112514.mat,0.59577,0.01558,s26,0.61352,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s01,0.47479,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s03,0.56703,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s04,0.39292,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s05,0.62554,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s06,0.56341,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s07,0.4925,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s08,0.54483,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s09,0.54381,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s10,0.5001,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s12,0.56572,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s13,0.61654,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s14,0.51557,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s15,0.62597,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s16,0.54044,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s17,0.43936,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s18,0.41864,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s19,0.47576,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s20,0.62459,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s21,0.55598,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s22,0.54901,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s23,0.59335,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s24,0.61802,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s25,0.50238,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightSplMask_tbm112514.mat,0.53657,0.013425,s26,0.5315,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s01,0.58618,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s03,0.56894,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s04,0.5181,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s05,0.45039,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s06,0.43995,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s07,0.49607,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s08,0.52786,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s09,0.43932,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s10,0.58827,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s12,0.51016,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s13,0.49728,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s14,0.53197,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s15,0.49602,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s16,0.58043,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s17,0.32532,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s18,0.50509,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s19,0.6294,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s20,0.49682,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s21,0.49108,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s22,0.59612,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s23,0.43158,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s24,0.50533,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s25,0.53313,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightMtlMask_tbm112514.mat,0.50743,0.013725,s26,0.4334,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightMtlMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s01,0.40545,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s03,0.5412,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s04,0.61797,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s05,0.54593,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s06,0.41704,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s07,0.49766,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s08,0.51864,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s09,0.48641,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s10,0.53101,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s12,0.54556,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s13,0.61413,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s14,0.46501,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s15,0.4332,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s16,0.55614,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s17,0.54557,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s18,0.43742,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s19,0.58989,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s20,0.60029,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s21,0.57411,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__0__1__0_roirrightAngMask_tbm112514.mat,0.52374,0.013547,s22,0.59178,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightAngMask_tbm112514.nii,10,0,,0;0;1;0;0;0,0;0;0;0;1;0,TRUE,FALSE,TRUE
