correctsVec,actsVec,actsVec2,desiredsVec,actsOfTrueClass,actsOfFalseClass,actsDifference,guessesVec,signedActs,xval_iter,signedEv,unsignedEv,runsVec,subs
1,0.42322,0.57678,2,0.57678,0.42322,0.15355,2,0.076776,1,-0.30955,0.30955,1,18
0,0.5827,0.4173,2,0.4173,0.5827,-0.1654,1,-0.082702,1,0.33388,-0.33388,1,18
0,0.57898,0.42102,2,0.42102,0.57898,-0.15796,1,-0.078982,1,0.31859,-0.31859,1,18
0,0.88753,0.11247,2,0.11247,0.88753,-0.77506,1,-0.38753,1,2.0658,-2.0658,1,18
0,0.63935,0.36065,2,0.36065,0.63935,-0.27871,1,-0.13935,1,0.57256,-0.57256,1,18
1,0.39624,0.60376,2,0.60376,0.39624,0.20751,2,0.10376,1,-0.42114,0.42114,1,18
0,0.51886,0.48114,2,0.48114,0.51886,-0.037715,1,-0.018857,1,0.075465,-0.075465,1,18
1,0.46743,0.53257,2,0.53257,0.46743,0.065141,2,0.032571,1,-0.13047,0.13047,1,18
0,0.63239,0.36761,2,0.36761,0.63239,-0.26479,1,-0.13239,1,0.5425,-0.5425,1,18
0,0.89101,0.10899,2,0.10899,0.89101,-0.78202,1,-0.39101,1,2.1011,-2.1011,1,18
0,0.52003,0.47997,2,0.47997,0.52003,-0.040068,1,-0.020034,1,0.080179,-0.080179,1,18
1,0.47382,0.52618,2,0.52618,0.47382,0.052357,2,0.026178,1,-0.10481,0.10481,1,18
1,0.21617,0.78383,2,0.78383,0.21617,0.56766,2,0.28383,1,-1.2881,1.2881,1,18
1,0.35095,0.64905,2,0.64905,0.35095,0.29809,2,0.14905,1,-0.61485,0.61485,1,18
1,0.48896,0.51104,2,0.51104,0.48896,0.022073,2,0.011037,1,-0.044153,0.044153,1,18
1,0.79227,0.20773,1,0.79227,0.20773,0.58454,1,0.29227,1,1.3387,1.3387,1,18
1,0.86703,0.13297,1,0.86703,0.13297,0.73406,1,0.36703,1,1.8749,1.8749,1,18
1,0.82699,0.17301,1,0.82699,0.17301,0.65398,1,0.32699,1,1.5645,1.5645,1,18
1,0.95529,0.044711,1,0.95529,0.044711,0.91058,1,0.45529,1,3.0618,3.0618,1,18
1,0.97556,0.024442,1,0.97556,0.024442,0.95112,1,0.47556,1,3.6867,3.6867,1,18
1,0.95798,0.042016,1,0.95798,0.042016,0.91597,1,0.45798,1,3.1268,3.1268,1,18
1,0.93309,0.066908,1,0.93309,0.066908,0.86618,1,0.43309,1,2.6352,2.6352,1,18
1,0.74202,0.25798,1,0.74202,0.25798,0.48404,1,0.24202,1,1.0565,1.0565,1,18
1,0.89627,0.10373,1,0.89627,0.10373,0.79254,1,0.39627,1,2.1564,2.1564,1,18
1,0.38175,0.61825,2,0.61825,0.38175,0.2365,2,0.11825,1,-0.48213,0.48213,1,18
1,0.073011,0.92699,2,0.92699,0.073011,0.85398,2,0.42699,1,-2.5413,2.5413,1,18
1,0.1272,0.8728,2,0.8728,0.1272,0.7456,2,0.3728,1,-1.9259,1.9259,1,18
1,0.034997,0.965,2,0.965,0.034997,0.93001,2,0.465,1,-3.3169,3.3169,1,18
1,0.023337,0.97666,2,0.97666,0.023337,0.95333,2,0.47666,1,-3.7341,3.7341,1,18
1,0.086452,0.91355,2,0.91355,0.086452,0.8271,2,0.41355,1,-2.3578,2.3578,1,18
1,0.039097,0.9609,2,0.9609,0.039097,0.92181,2,0.4609,1,-3.2018,3.2018,1,18
1,0.21561,0.78439,2,0.78439,0.21561,0.56877,2,0.28439,1,-1.2914,1.2914,1,18
1,0.3605,0.6395,2,0.6395,0.3605,0.279,2,0.1395,1,-0.5732,0.5732,1,18
1,0.057766,0.94223,2,0.94223,0.057766,0.88447,2,0.44223,1,-2.7918,2.7918,1,18
1,0.53711,0.46289,1,0.53711,0.46289,0.074222,1,0.037111,1,0.14872,0.14872,1,18
0,0.38396,0.61604,1,0.38396,0.61604,-0.23207,2,-0.11604,1,-0.47275,-0.47275,1,18
0,0.41846,0.58154,1,0.41846,0.58154,-0.16308,2,-0.081542,1,-0.32911,-0.32911,1,18
0,0.14337,0.85663,1,0.14337,0.85663,-0.71326,2,-0.35663,1,-1.7876,-1.7876,1,18
0,0.47546,0.52454,1,0.47546,0.52454,-0.049076,2,-0.024538,1,-0.098231,-0.098231,1,18
0,0.45052,0.54948,1,0.45052,0.54948,-0.098963,2,-0.049481,1,-0.19858,-0.19858,1,18
0,0.21956,0.78044,1,0.21956,0.78044,-0.56087,2,-0.28044,1,-1.2682,-1.2682,1,18
0,0.45666,0.54334,1,0.45666,0.54334,-0.086678,2,-0.043339,1,-0.17379,-0.17379,1,18
1,0.61513,0.38487,1,0.61513,0.38487,0.23027,1,0.11513,1,0.46894,0.46894,1,18
0,0.41815,0.58185,1,0.41815,0.58185,-0.1637,2,-0.081848,1,-0.33037,-0.33037,1,18
0,0.24484,0.75516,1,0.24484,0.75516,-0.51033,2,-0.25516,1,-1.1263,-1.1263,1,18
0,0.28148,0.71852,1,0.28148,0.71852,-0.43705,2,-0.21852,1,-0.93714,-0.93714,1,18
1,0.59842,0.40158,1,0.59842,0.40158,0.19684,1,0.098421,1,0.39889,0.39889,1,18
0,0.33619,0.66381,1,0.33619,0.66381,-0.32761,2,-0.16381,1,-0.6803,-0.6803,1,18
0,0.28239,0.71761,1,0.28239,0.71761,-0.43523,2,-0.21761,1,-0.93266,-0.93266,1,18
0,0.25296,0.74704,1,0.25296,0.74704,-0.49407,2,-0.24704,1,-1.0829,-1.0829,1,18
0,0.20151,0.79849,1,0.20151,0.79849,-0.59698,2,-0.29849,1,-1.3769,-1.3769,1,18
0,0.15256,0.84744,1,0.15256,0.84744,-0.69487,2,-0.34744,1,-1.7146,-1.7146,1,18
0,0.44051,0.55949,1,0.44051,0.55949,-0.11898,2,-0.059488,1,-0.23908,-0.23908,1,18
0,0.24442,0.75558,1,0.24442,0.75558,-0.51117,2,-0.25558,1,-1.1286,-1.1286,1,18
1,0.24049,0.75951,2,0.75951,0.24049,0.51901,2,0.25951,1,-1.15,1.15,1,18
1,0.21579,0.78421,2,0.78421,0.21579,0.56843,2,0.28421,1,-1.2904,1.2904,1,18
1,0.36627,0.63373,2,0.63373,0.36627,0.26746,2,0.13373,1,-0.54826,0.54826,1,18
1,0.14586,0.85414,2,0.85414,0.14586,0.70828,2,0.35414,1,-1.7674,1.7674,1,18
1,0.10057,0.89943,2,0.89943,0.10057,0.79886,2,0.39943,1,-2.1909,2.1909,1,18
1,0.11811,0.88189,2,0.88189,0.11811,0.76379,2,0.38189,1,-2.0105,2.0105,1,18
1,0.21064,0.78936,2,0.78936,0.21064,0.57872,2,0.28936,1,-1.3211,1.3211,1,18
1,0.1433,0.8567,2,0.8567,0.1433,0.71339,2,0.3567,1,-1.7881,1.7881,1,18
1,0.28819,0.71181,2,0.71181,0.28819,0.42362,2,0.21181,1,-0.90419,0.90419,1,18
1,0.3034,0.6966,2,0.6966,0.3034,0.39319,2,0.1966,1,-0.83114,0.83114,1,18
1,0.61101,0.38899,1,0.61101,0.38899,0.22202,1,0.11101,1,0.45156,0.45156,1,18
1,0.68497,0.31503,1,0.68497,0.31503,0.36994,1,0.18497,1,0.77671,0.77671,1,18
1,0.8349,0.1651,1,0.8349,0.1651,0.6698,1,0.3349,1,1.6207,1.6207,1,18
1,0.90803,0.091975,1,0.90803,0.091975,0.81605,1,0.40803,1,2.2898,2.2898,1,18
1,0.91328,0.086724,1,0.91328,0.086724,0.82655,1,0.41328,1,2.3543,2.3543,1,18
1,0.74619,0.25381,1,0.74619,0.25381,0.49238,1,0.24619,1,1.0784,1.0784,1,18
1,0.96353,0.036469,1,0.96353,0.036469,0.92706,1,0.46353,1,3.2742,3.2742,1,18
1,0.94716,0.052842,1,0.94716,0.052842,0.89432,1,0.44716,1,2.8862,2.8862,1,18
0,0.40919,0.59081,1,0.40919,0.59081,-0.18162,2,-0.09081,1,-0.36732,-0.36732,1,18
0,0.21288,0.78712,1,0.21288,0.78712,-0.57425,2,-0.28712,1,-1.3077,-1.3077,1,18
1,0.57404,0.42596,1,0.57404,0.42596,0.14808,1,0.074039,1,0.29835,0.29835,1,18
0,0.13573,0.86427,1,0.13573,0.86427,-0.72854,2,-0.36427,1,-1.8512,-1.8512,1,18
0,0.095189,0.90481,1,0.095189,0.90481,-0.80962,2,-0.40481,1,-2.2519,-2.2519,1,18
0,0.19517,0.80483,1,0.19517,0.80483,-0.60967,2,-0.30483,1,-1.4168,-1.4168,1,18
1,0.58276,0.41724,1,0.58276,0.41724,0.16552,1,0.082761,1,0.33412,0.33412,1,18
0,0.17825,0.82175,1,0.17825,0.82175,-0.64351,2,-0.32175,1,-1.5283,-1.5283,1,18
0,0.27874,0.72126,1,0.27874,0.72126,-0.44253,2,-0.22126,1,-0.95074,-0.95074,1,18
0,0.4327,0.5673,1,0.4327,0.5673,-0.1346,2,-0.0673,1,-0.27084,-0.27084,1,18
1,0.56814,0.43186,1,0.56814,0.43186,0.13629,1,0.068143,1,0.27428,0.27428,1,18
0,0.20423,0.79577,1,0.20423,0.79577,-0.59153,2,-0.29577,1,-1.36,-1.36,1,18
1,0.94965,0.050352,1,0.94965,0.050352,0.8993,1,0.44965,1,2.937,2.937,1,18
1,0.83588,0.16412,1,0.83588,0.16412,0.67176,1,0.33588,1,1.6279,1.6279,1,18
1,0.59101,0.40899,1,0.59101,0.40899,0.18203,1,0.091014,1,0.36816,0.36816,1,18
1,0.72497,0.27503,1,0.72497,0.27503,0.44993,1,0.22497,1,0.96923,0.96923,1,18
0,0.43509,0.56491,1,0.43509,0.56491,-0.12983,2,-0.064913,1,-0.26113,-0.26113,1,18
0,0.38279,0.61721,1,0.38279,0.61721,-0.23442,2,-0.11721,1,-0.47773,-0.47773,1,18
1,0.94488,0.055122,1,0.94488,0.055122,0.88976,1,0.44488,1,2.8415,2.8415,1,18
1,0.75466,0.24534,1,0.75466,0.24534,0.50931,1,0.25466,1,1.1236,1.1236,1,18
1,0.77589,0.22411,1,0.77589,0.22411,0.55177,1,0.27589,1,1.2419,1.2419,1,18
1,0.94888,0.051115,1,0.94888,0.051115,0.89777,1,0.44888,1,2.9212,2.9212,1,18
1,0.94203,0.057966,1,0.94203,0.057966,0.88407,1,0.44203,1,2.7882,2.7882,1,18
1,0.80213,0.19787,1,0.80213,0.19787,0.60426,1,0.30213,1,1.3996,1.3996,1,18
1,0.84994,0.15006,1,0.84994,0.15006,0.69989,1,0.34994,1,1.7342,1.7342,1,18
1,0.96212,0.037879,1,0.96212,0.037879,0.92424,1,0.46212,1,3.2347,3.2347,1,18
1,0.85507,0.14493,1,0.85507,0.14493,0.71013,1,0.35507,1,1.7749,1.7749,1,18
1,0.83633,0.16367,1,0.83633,0.16367,0.67267,1,0.33633,1,1.6312,1.6312,1,18
1,0.9797,0.020297,1,0.9797,0.020297,0.95941,1,0.4797,1,3.8768,3.8768,1,18
1,0.95883,0.041169,1,0.95883,0.041169,0.91766,1,0.45883,1,3.148,3.148,1,18
1,0.64873,0.35127,1,0.64873,0.35127,0.29746,1,0.14873,1,0.61346,0.61346,1,18
1,0.51214,0.48786,1,0.51214,0.48786,0.02428,1,0.01214,1,0.04857,0.04857,1,18
1,0.71843,0.28157,1,0.71843,0.28157,0.43685,1,0.21843,1,0.93667,0.93667,1,18
1,0.84509,0.15491,1,0.84509,0.15491,0.69018,1,0.34509,1,1.6966,1.6966,1,18
1,0.78414,0.21586,1,0.78414,0.21586,0.56827,1,0.28414,1,1.2899,1.2899,1,18
1,0.96869,0.031313,1,0.96869,0.031313,0.93737,1,0.46869,1,3.4319,3.4319,1,18
1,0.97207,0.027926,1,0.97207,0.027926,0.94415,1,0.47207,1,3.5499,3.5499,1,18
1,0.62299,0.37701,1,0.62299,0.37701,0.24597,1,0.12299,1,0.50225,0.50225,1,18
0,0.16604,0.83396,1,0.16604,0.83396,-0.66792,2,-0.33396,1,-1.614,-1.614,1,18
0,0.25627,0.74373,1,0.25627,0.74373,-0.48747,2,-0.24373,1,-1.0655,-1.0655,1,18
1,0.95486,0.045143,1,0.95486,0.045143,0.90971,1,0.45486,1,3.0517,3.0517,1,18
1,0.84488,0.15512,1,0.84488,0.15512,0.68977,1,0.34488,1,1.695,1.695,1,18
0,0.34119,0.65881,1,0.34119,0.65881,-0.31762,2,-0.15881,1,-0.658,-0.658,1,18
0,0.17624,0.82376,1,0.17624,0.82376,-0.64752,2,-0.32376,1,-1.542,-1.542,1,18
1,0.25823,0.74177,2,0.74177,0.25823,0.48355,2,0.24177,1,-1.0552,1.0552,1,18
0,0.69673,0.30327,2,0.30327,0.69673,-0.39346,1,-0.19673,1,0.83176,-0.83176,1,18
0,0.62516,0.37484,2,0.37484,0.62516,-0.25031,1,-0.12516,1,0.5115,-0.5115,1,18
1,0.16926,0.83074,2,0.83074,0.16926,0.66147,2,0.33074,1,-1.5909,1.5909,1,18
1,0.068213,0.93179,2,0.93179,0.068213,0.86357,2,0.43179,1,-2.6145,2.6145,1,18
1,0.041999,0.958,2,0.958,0.041999,0.916,2,0.458,1,-3.1272,3.1272,1,18
0,0.56716,0.43284,2,0.43284,0.56716,-0.13432,1,-0.067159,1,0.27027,-0.27027,1,18
1,0.48737,0.51263,2,0.51263,0.48737,0.025269,2,0.012635,1,-0.05055,0.05055,1,18
1,0.32227,0.67773,2,0.67773,0.32227,0.35545,2,0.17773,1,-0.74334,0.74334,1,18
0,0.55385,0.44615,2,0.44615,0.55385,-0.1077,1,-0.053849,1,0.21623,-0.21623,1,18
1,0.9673,0.032701,1,0.9673,0.032701,0.9346,1,0.4673,1,3.3871,3.3871,1,18
1,0.65572,0.34428,1,0.65572,0.34428,0.31145,1,0.15572,1,0.6443,0.6443,1,18
1,0.94865,0.051352,1,0.94865,0.051352,0.8973,1,0.44865,1,2.9163,2.9163,1,18
1,0.58467,0.41533,1,0.58467,0.41533,0.16934,1,0.084672,1,0.34198,0.34198,1,18
1,0.88988,0.11012,1,0.88988,0.11012,0.77975,1,0.38988,1,2.0895,2.0895,1,18
1,0.86659,0.13341,1,0.86659,0.13341,0.73318,1,0.36659,1,1.8711,1.8711,1,18
0,0.47135,0.52865,1,0.47135,0.52865,-0.057306,2,-0.028653,1,-0.11474,-0.11474,1,18
1,0.54773,0.45227,1,0.54773,0.45227,0.095469,1,0.047734,1,0.19152,0.19152,1,18
1,0.8581,0.1419,1,0.8581,0.1419,0.71619,1,0.3581,1,1.7996,1.7996,1,18
1,0.75497,0.24503,1,0.75497,0.24503,0.50994,1,0.25497,1,1.1253,1.1253,1,18
0,0.34195,0.65805,1,0.34195,0.65805,-0.31611,2,-0.15805,1,-0.65464,-0.65464,1,18
1,0.79998,0.20002,1,0.79998,0.20002,0.59996,1,0.29998,1,1.3862,1.3862,1,18
1,0.77489,0.22511,1,0.77489,0.22511,0.54978,1,0.27489,1,1.2361,1.2361,1,18
1,0.88718,0.11282,1,0.88718,0.11282,0.77437,1,0.38718,1,2.0623,2.0623,1,18
1,0.7321,0.2679,1,0.7321,0.2679,0.4642,1,0.2321,1,1.0053,1.0053,1,18
1,0.64194,0.35806,1,0.64194,0.35806,0.28389,1,0.14194,1,0.58381,0.58381,1,18
1,0.13915,0.86085,2,0.86085,0.13915,0.7217,2,0.36085,1,-1.8224,1.8224,1,18
1,0.18628,0.81372,2,0.81372,0.18628,0.62745,2,0.31372,1,-1.4744,1.4744,1,18
1,0.087123,0.91288,2,0.91288,0.087123,0.82575,2,0.41288,1,-2.3493,2.3493,1,18
0,0.73582,0.26418,2,0.26418,0.73582,-0.47164,1,-0.23582,1,1.0243,-1.0243,1,18
0,0.70564,0.29436,2,0.29436,0.70564,-0.41127,1,-0.20564,1,0.87428,-0.87428,1,18
1,0.2831,0.7169,2,0.7169,0.2831,0.4338,2,0.2169,1,-0.92914,0.92914,1,18
1,0.25819,0.74181,2,0.74181,0.25819,0.48362,2,0.24181,1,-1.0554,1.0554,1,18
1,0.067408,0.93259,2,0.93259,0.067408,0.86518,2,0.43259,1,-2.6272,2.6272,1,18
1,0.13606,0.86394,2,0.86394,0.13606,0.72788,2,0.36394,1,-1.8484,1.8484,1,18
1,0.11055,0.88945,2,0.88945,0.11055,0.7789,2,0.38945,1,-2.0851,2.0851,1,18
0,0.080923,0.91908,1,0.080923,0.91908,-0.83815,2,-0.41908,1,-2.4299,-2.4299,1,18
0,0.10216,0.89784,1,0.10216,0.89784,-0.79569,2,-0.39784,1,-2.1735,-2.1735,1,18
0,0.095611,0.90439,1,0.095611,0.90439,-0.80878,2,-0.40439,1,-2.247,-2.247,1,18
1,0.50959,0.49041,1,0.50959,0.49041,0.019176,1,0.0095879,1,0.038356,0.038356,1,18
0,0.13317,0.86683,1,0.13317,0.86683,-0.73365,2,-0.36683,1,-1.8732,-1.8732,1,18
0,0.11556,0.88444,1,0.11556,0.88444,-0.76888,2,-0.38444,1,-2.0352,-2.0352,1,18
0,0.24417,0.75583,1,0.24417,0.75583,-0.51167,2,-0.25583,1,-1.13,-1.13,1,18
0,0.14195,0.85805,1,0.14195,0.85805,-0.7161,2,-0.35805,1,-1.7992,-1.7992,1,18
0,0.086946,0.91305,1,0.086946,0.91305,-0.82611,2,-0.41305,1,-2.3515,-2.3515,1,18
0,0.0018962,0.9981,1,0.0018962,0.9981,-0.99621,2,-0.4981,1,-6.266,-6.266,1,18
0,0.0036035,0.9964,1,0.0036035,0.9964,-0.99279,2,-0.4964,1,-5.6222,-5.6222,1,18
0,0.0014975,0.9985,1,0.0014975,0.9985,-0.99701,2,-0.4985,1,-6.5025,-6.5025,1,18
0,0.0015662,0.99843,1,0.0015662,0.99843,-0.99687,2,-0.49843,1,-6.4576,-6.4576,1,18
0,0.0085457,0.99145,1,0.0085457,0.99145,-0.98291,2,-0.49145,1,-4.7538,-4.7538,1,18
0,0.0014586,0.99854,1,0.0014586,0.99854,-0.99708,2,-0.49854,1,-6.5288,-6.5288,1,18
0,0.001771,0.99823,1,0.001771,0.99823,-0.99646,2,-0.49823,1,-6.3344,-6.3344,1,18
0,0.0011378,0.99886,1,0.0011378,0.99886,-0.99772,2,-0.49886,1,-6.7775,-6.7775,1,18
0,0.00023793,0.99976,1,0.00023793,0.99976,-0.99952,2,-0.49976,1,-8.3433,-8.3433,1,18
0,0.0024093,0.99759,1,0.0024093,0.99759,-0.99518,2,-0.49759,1,-6.026,-6.026,1,18
0,0.99032,0.009684,2,0.009684,0.99032,-0.98063,1,-0.49032,1,4.6276,-4.6276,1,18
0,0.99148,0.0085238,2,0.0085238,0.99148,-0.98295,1,-0.49148,1,4.7563,-4.7563,1,18
0,0.96865,0.031352,2,0.031352,0.96865,-0.9373,1,-0.46865,1,3.4306,-3.4306,1,18
0,0.99059,0.009409,2,0.009409,0.99059,-0.98118,1,-0.49059,1,4.6566,-4.6566,1,18
0,0.97492,0.025075,2,0.025075,0.97492,-0.94985,1,-0.47492,1,3.6605,-3.6605,1,18
0,0.98257,0.017428,2,0.017428,0.98257,-0.96514,1,-0.48257,1,4.0321,-4.0321,1,18
0,0.97239,0.027613,2,0.027613,0.97239,-0.94477,1,-0.47239,1,3.5615,-3.5615,1,18
0,0.98029,0.019705,2,0.019705,0.98029,-0.96059,1,-0.48029,1,3.907,-3.907,1,18
0,0.9934,0.0065994,2,0.0065994,0.9934,-0.9868,1,-0.4934,1,5.0142,-5.0142,1,18
0,0.98364,0.016357,2,0.016357,0.98364,-0.96729,1,-0.48364,1,4.0966,-4.0966,1,18
1,0.8119,0.1881,1,0.8119,0.1881,0.6238,1,0.3119,1,1.4624,1.4624,1,18
1,0.69397,0.30603,1,0.69397,0.30603,0.38795,1,0.19397,1,0.81877,0.81877,1,18
1,0.94405,0.055952,1,0.94405,0.055952,0.8881,1,0.44405,1,2.8257,2.8257,1,18
0,0.48724,0.51276,1,0.48724,0.51276,-0.025527,2,-0.012763,1,-0.051064,-0.051064,1,18
1,0.78534,0.21466,1,0.78534,0.21466,0.57068,1,0.28534,1,1.2971,1.2971,1,18
1,0.82404,0.17596,1,0.82404,0.17596,0.64809,1,0.32404,1,1.544,1.544,1,18
1,0.64415,0.35585,1,0.64415,0.35585,0.2883,1,0.14415,1,0.59342,0.59342,1,18
0,0.033275,0.96673,1,0.033275,0.96673,-0.93345,2,-0.46673,1,-3.3691,-3.3691,1,18
0,0.051758,0.94824,1,0.051758,0.94824,-0.89648,2,-0.44824,1,-2.908,-2.908,1,18
0,0.25013,0.74987,1,0.25013,0.74987,-0.49974,2,-0.24987,1,-1.0979,-1.0979,1,18
0,0.14751,0.85249,1,0.14751,0.85249,-0.70497,2,-0.35249,1,-1.7542,-1.7542,1,18
0,0.44098,0.55902,1,0.44098,0.55902,-0.11805,2,-0.059025,1,-0.2372,-0.2372,1,18
0,0.047538,0.95246,1,0.047538,0.95246,-0.90492,2,-0.45246,1,-2.9975,-2.9975,1,18
0,0.062492,0.93751,1,0.062492,0.93751,-0.87502,2,-0.43751,1,-2.7082,-2.7082,1,18
0,0.024727,0.97527,1,0.024727,0.97527,-0.95055,2,-0.47527,1,-3.6748,-3.6748,1,18
0,0.021965,0.97803,1,0.021965,0.97803,-0.95607,2,-0.47803,1,-3.7961,-3.7961,1,18
0,0.12334,0.87666,1,0.12334,0.87666,-0.75333,2,-0.37666,1,-1.9612,-1.9612,1,18
0,0.60201,0.39799,2,0.39799,0.60201,-0.20401,1,-0.10201,1,0.41383,-0.41383,1,18
0,0.78022,0.21978,2,0.21978,0.78022,-0.56044,1,-0.28022,1,1.267,-1.267,1,18
0,0.89264,0.10736,2,0.10736,0.89264,-0.78528,1,-0.39264,1,2.118,-2.118,1,18
0,0.65032,0.34968,2,0.34968,0.65032,-0.30064,1,-0.15032,1,0.62045,-0.62045,1,18
0,0.89216,0.10784,2,0.10784,0.89216,-0.78431,1,-0.39216,1,2.113,-2.113,1,18
0,0.79607,0.20393,2,0.20393,0.79607,-0.59214,1,-0.29607,1,1.3619,-1.3619,1,18
1,0.49425,0.50575,2,0.50575,0.49425,0.011501,2,0.0057506,1,-0.023003,0.023003,1,18
1,0.45652,0.54348,2,0.54348,0.45652,0.08696,2,0.04348,1,-0.17436,0.17436,1,18
0,0.6268,0.3732,2,0.3732,0.6268,-0.25361,1,-0.1268,1,0.51853,-0.51853,1,18
0,0.88748,0.11252,2,0.11252,0.88748,-0.77495,1,-0.38748,1,2.0652,-2.0652,1,18
0,0.92131,0.078689,2,0.078689,0.92131,-0.84262,1,-0.42131,1,2.4603,-2.4603,1,18
0,0.92039,0.079614,2,0.079614,0.92039,-0.84077,1,-0.42039,1,2.4476,-2.4476,1,18
0,0.64792,0.35208,2,0.35208,0.64792,-0.29585,1,-0.14792,1,0.60993,-0.60993,1,18
0,0.82978,0.17022,2,0.17022,0.82978,-0.65956,1,-0.32978,1,1.5841,-1.5841,1,18
0,0.89761,0.10239,2,0.10239,0.89761,-0.79522,1,-0.39761,1,2.1709,-2.1709,1,18
0,0.95321,0.046791,2,0.046791,0.95321,-0.90642,1,-0.45321,1,3.0141,-3.0141,1,18
0,0.93289,0.067113,2,0.067113,0.93289,-0.86577,1,-0.43289,1,2.6319,-2.6319,1,18
0,0.92824,0.071755,2,0.071755,0.92824,-0.85649,1,-0.42824,1,2.56,-2.56,1,18
0,0.87396,0.12604,2,0.12604,0.87396,-0.74792,1,-0.37396,1,1.9364,-1.9364,1,18
0,0.92992,0.070079,2,0.070079,0.92992,-0.85984,1,-0.42992,1,2.5855,-2.5855,1,18
1,0.29026,0.70974,2,0.70974,0.29026,0.41949,2,0.20974,1,-0.89414,0.89414,1,18
1,0.11022,0.88978,2,0.88978,0.11022,0.77955,2,0.38978,1,-2.0885,2.0885,1,18
1,0.065673,0.93433,2,0.93433,0.065673,0.86865,2,0.43433,1,-2.6551,2.6551,1,18
0,0.78181,0.21819,2,0.21819,0.78181,-0.56361,1,-0.28181,1,1.2762,-1.2762,1,18
0,0.73003,0.26997,2,0.26997,0.73003,-0.46005,1,-0.23003,1,0.99475,-0.99475,1,18
1,0.48099,0.51901,2,0.51901,0.48099,0.03802,2,0.01901,1,-0.076076,0.076076,1,18
1,0.22951,0.77049,2,0.77049,0.22951,0.54097,2,0.27049,1,-1.2111,1.2111,1,18
1,0.13724,0.86276,2,0.86276,0.13724,0.72552,2,0.36276,1,-1.8384,1.8384,1,18
1,0.32532,0.67468,2,0.67468,0.32532,0.34936,2,0.17468,1,-0.72942,0.72942,1,18
1,0.044441,0.95556,2,0.95556,0.044441,0.91112,2,0.45556,1,-3.0681,3.0681,1,18
1,0.20166,0.79834,2,0.79834,0.20166,0.59667,2,0.29834,1,-1.3759,1.3759,2,18
1,0.30248,0.69752,2,0.69752,0.30248,0.39504,2,0.19752,1,-0.83551,0.83551,2,18
1,0.30599,0.69401,2,0.69401,0.30599,0.38802,2,0.19401,1,-0.81893,0.81893,2,18
1,0.29847,0.70153,2,0.70153,0.29847,0.40306,2,0.20153,1,-0.8546,0.8546,2,18
1,0.37891,0.62109,2,0.62109,0.37891,0.24218,2,0.12109,1,-0.49419,0.49419,2,18
1,0.21935,0.78065,2,0.78065,0.21935,0.56131,2,0.28065,1,-1.2695,1.2695,2,18
1,0.21961,0.78039,2,0.78039,0.21961,0.56079,2,0.28039,1,-1.268,1.268,2,18
1,0.13529,0.86471,2,0.86471,0.13529,0.72941,2,0.36471,1,-1.8549,1.8549,2,18
1,0.34998,0.65002,2,0.65002,0.34998,0.30004,2,0.15002,1,-0.61912,0.61912,2,18
1,0.22163,0.77837,2,0.77837,0.22163,0.55674,2,0.27837,1,-1.2562,1.2562,2,18
0,0.55726,0.44274,2,0.44274,0.55726,-0.11452,1,-0.057261,1,0.23005,-0.23005,2,18
1,0.3257,0.6743,2,0.6743,0.3257,0.34859,2,0.1743,1,-0.72768,0.72768,2,18
0,0.6106,0.3894,2,0.3894,0.6106,-0.22121,1,-0.1106,1,0.44985,-0.44985,2,18
1,0.28367,0.71633,2,0.71633,0.28367,0.43266,2,0.21633,1,-0.92633,0.92633,2,18
1,0.092235,0.90776,2,0.90776,0.092235,0.81553,2,0.40776,1,-2.2866,2.2866,2,18
1,0.34507,0.65493,2,0.65493,0.34507,0.30986,2,0.15493,1,-0.64078,0.64078,2,18
1,0.25818,0.74182,2,0.74182,0.25818,0.48364,2,0.24182,1,-1.0554,1.0554,2,18
0,0.67201,0.32799,2,0.32799,0.67201,-0.34402,1,-0.17201,1,0.7173,-0.7173,2,18
0,0.72094,0.27906,2,0.27906,0.72094,-0.44188,1,-0.22094,1,0.94912,-0.94912,2,18
1,0.29632,0.70368,2,0.70368,0.29632,0.40735,2,0.20368,1,-0.86486,0.86486,2,18
1,0.43422,0.56578,2,0.56578,0.43422,0.13156,2,0.065782,1,-0.26466,0.26466,2,18
0,0.76632,0.23368,2,0.23368,0.76632,-0.53265,1,-0.26632,1,1.1877,-1.1877,2,18
0,0.54889,0.45111,2,0.45111,0.54889,-0.097777,1,-0.048889,1,0.19618,-0.19618,2,18
0,0.5431,0.4569,2,0.4569,0.5431,-0.086197,1,-0.043099,1,0.17282,-0.17282,2,18
0,0.61277,0.38723,2,0.38723,0.61277,-0.22554,1,-0.11277,1,0.45896,-0.45896,2,18
0,0.54618,0.45382,2,0.45382,0.54618,-0.092369,1,-0.046185,1,0.18527,-0.18527,2,18
0,0.79822,0.20178,2,0.20178,0.79822,-0.59643,1,-0.29822,1,1.3752,-1.3752,2,18
0,0.60096,0.39904,2,0.39904,0.60096,-0.20192,1,-0.10096,1,0.40947,-0.40947,2,18
1,0.48983,0.51017,2,0.51017,0.48983,0.020339,2,0.01017,1,-0.040684,0.040684,2,18
0,0.72452,0.27548,2,0.27548,0.72452,-0.44904,1,-0.22452,1,0.96699,-0.96699,2,18
