name,mean_auc,sem_auc,subNo,auc,xvalIterReported,runsReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s25,0.44155,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s26,0.46365,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s01,0.4665,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s03,0.49488,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s04,0.48045,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s05,0.54887,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s06,0.51234,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s07,0.46912,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s08,0.49351,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s09,0.49625,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s10,0.48455,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s12,0.50043,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s13,0.49738,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s14,0.49158,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s15,0.51266,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s16,0.46874,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s17,0.48091,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s18,0.49799,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s19,0.50647,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s20,0.49063,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s21,0.51658,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s22,0.55772,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s23,0.53392,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s24,0.54605,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s25,0.49556,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49983,0.0054082,s26,0.45293,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0
